id_Comercio,control_Comercio,Produto,Ano,Quantidade_Comercio,Categoria,Subcategoria,id_Producao,control_Producao,produto,Quantidade_Producao
40.0,ou_Coquetel,  Coquetel com vinho,2011,805235.0,Outros Produtos Comercializados,Coquetel com vinho,,,,0.0
41.0,ou_Destilado,  Destilado de vinho,2011,90364.0,Outros Produtos Comercializados,Destilado de vinho,,,,0.0
42.0,ou_Filtrado_doce,  Filtrado doce,2011,7001836.0,Outros Produtos Comercializados,Filtrado doce,,,,0.0
43.0,ou_Jeropiga,  Jeropiga,2011,57887.0,Outros Produtos Comercializados,Jeropiga,,,,0.0
44.0,ou_Mistelas,  Mistelas,2011,983.0,Outros Produtos Comercializados,Mistelas,,,,0.0
45.0,ou_Mosto_concentrado,  Mosto concentrado,2011,0.0,Outros Produtos Comercializados,Mosto concentrado,,,,0.0
46.0,ou_Mosto_uva,  Mosto de uva,2011,291399.0,Outros Produtos Comercializados,Mosto de uva,,,,0.0
47.0,ou_Mosto_sulfitado,  Mosto sulfitado,2011,0.0,Outros Produtos Comercializados,Mosto sulfitado,,,,0.0
48.0,ou_Nectar,  Nectar de uva,2011,5703340.0,Outros Produtos Comercializados,Nectar de uva,,,,0.0
49.0,ou_Outros_produtos,  Outros produtos,2011,385029.0,Outros Produtos Comercializados,Outros produtos,,,,0.0
27.0,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),2011,0.0,Outros Produtos Comercializados,Outros vinhos (sem informação detalhada),,,,0.0
50.0,ou_Polpa,  Polpa de uva,2011,1875782.0,Outros Produtos Comercializados,Polpa de uva,,,,0.0
51.0,ou_Preparado_líquido,  Preparado líquido para refresco,2011,367193.0,Outros Produtos Comercializados,Preparado líquido para refresco,,,,0.0
52.0,ou_Refrigerante,  Refrigerante +50% suco,2011,0.0,Outros Produtos Comercializados,Refrigerante +50% suco,,,,0.0
53.0,ou_Sangria,  Sangria,2011,158868.0,Outros Produtos Comercializados,Sangria,,,,0.0
54.0,ou_Vinagre_balsamico,  Vinagre balsamico,2011,78540.0,Outros Produtos Comercializados,Vinagre balsamico,,,,0.0
55.0,ou_Vinagre_duplo,  Vinagre duplo,2011,875720.0,Outros Produtos Comercializados,Vinagre duplo,,,,0.0
56.0,ou_Vinagre_simples,  Vinagre simples,2011,3386303.0,Outros Produtos Comercializados,Vinagre simples,,,,0.0
57.0,ou_Vinho_acetificado,  Vinho acetificado,2011,983700.0,Outros Produtos Comercializados,Vinho acetificado,,,,0.0
58.0,ou_Vinho_base,  Vinho base para espumantes,2011,0.0,Outros Produtos Comercializados,Vinho base para espumantes,,,,0.0
59.0,ou_Vinho_composto,  Vinho composto,2011,662965.0,Outros Produtos Comercializados,Vinho composto,,,,0.0
62.0,ou_Vinho_gaseificado,  Vinho gaseificado,2011,0.0,Outros Produtos Comercializados,Vinho gaseificado,,,,0.0
61.0,ou_Vinho_leve,  Vinho leve,2011,0.0,Outros Produtos Comercializados,Vinho leve,,,,0.0
60.0,ou_Vinho_licoroso,  Vinho licoroso,2011,593486.0,Outros Produtos Comercializados,Vinho licoroso,,,,0.0
,,,2011,0.0,Suco,Suco de uva adoçado,12.0,su_Suco de uva adoçado,Suco de uva adoçado,312200.0
,,,2011,0.0,Suco,Suco de uva concentrado,11.0,su_Suco concentrado,Suco de uva concentrado,29564324.0
,,,2011,0.0,Suco,Suco de uva integral,10.0,su_Suco de uva simples,Suco de uva integral,39487800.0
,,,2011,0.0,Suco,Suco de uva orgânico,13.0,su_Suco de uva orgânico,Suco de uva orgânico,0.0
,,,2011,0.0,Suco,Suco de uva reconstituído,14.0,su_Suco de uva reconstituído,Suco de uva reconstituído,0.0
24.0,su_Outros_sucos,  Outros sucos de uvas,2011,0.0,Suco De Uvas,Outros sucos de uvas,,,,0.0
21.0,su_Suco_Adoçado,  Suco Adoçado,2011,0.0,Suco De Uvas,Suco Adoçado,,,,0.0
20.0,su_Suco_Natural,  Suco Natural Integral,2011,0.0,Suco De Uvas,Suco Natural Integral,,,,0.0
23.0,su_Suco_Orgânico,  Suco Orgânico,2011,0.0,Suco De Uvas,Suco Orgânico,,,,0.0
22.0,su_Suco_Reprocessado,  Suco Reprocessado/reconstituido,2011,0.0,Suco De Uvas,Suco Reprocessado/reconstituido,,,,0.0
8.0,vm_Branco,  Branco,2011,4878930.0,Vinho  Fino De Mesa,Branco,,,,0.0
7.0,vm_Rosado,  Rosado,2011,211484.0,Vinho  Fino De Mesa,Rosado,,,,0.0
6.0,vm_Tinto,  Tinto,2011,14876896.0,Vinho  Fino De Mesa,Tinto,,,,0.0
4.0,vm_Branco,  Branco,2011,32078923.0,Vinho De Mesa,Branco,3.0,vm_Branco,Branco,46007504.0
3.0,vm_Rosado,  Rosado,2011,1668823.0,Vinho De Mesa,Rosado,4.0,vm_Rosado,Rosado,1719887.0
2.0,vm_Tinto,  Tinto,2011,196562722.0,Vinho De Mesa,Tinto,2.0,vm_Tinto,Tinto,210113358.0
14.0,ve_Branco,  Branco,2011,0.0,Vinho Especial,Branco,,,,0.0
13.0,ve_Rosado,  Rosado,2011,0.0,Vinho Especial,Rosado,,,,0.0
12.0,ve_Tinto,  Tinto,2011,699.0,Vinho Especial,Tinto,,,,0.0
,,,2011,0.0,Vinho Fino De Mesa (Vinifera),Branco,7.0,vv_Branco,Branco,22739426.0
,,,2011,0.0,Vinho Fino De Mesa (Vinifera),Rosado,8.0,vv_Rosado,Rosado,754305.0
,,,2011,0.0,Vinho Fino De Mesa (Vinifera),Tinto,6.0,vv_Tinto,Tinto,24104740.0
,,,2012,0.0,Derivados,Bagaceira,39.0,de_Bagaceira,Bagaceira,0.0
,,,2012,0.0,Derivados,Base Champenoise champanha,20.0,de_Base Champenoise champanha,Base Champenoise champanha,369278.0
,,,2012,0.0,Derivados,Base Charmat champanha,21.0,de_Base Charmat champanha,Base Charmat champanha,479625.0
,,,2012,0.0,Derivados,Base espumante,18.0,de_Base espumante,Base espumante,0.0
,,,2012,0.0,Derivados,Base espumante moscatel,19.0,de_Base espumante moscatel,Base espumante moscatel,2798908.0
,,,2012,0.0,Derivados,Bebida de uva,22.0,de_Bebida de uva,Bebida de uva,0.0
,,,2012,0.0,Derivados,Borra líquida,42.0,de_Borra líquida,Borra líquida,0.0
,,,2012,0.0,Derivados,Borra seca,43.0,de_Borra seca,Borra seca,0.0
,,,2012,0.0,Derivados,Brandy,37.0,de_Brandy,Brandy,0.0
,,,2012,0.0,Derivados,Compostos,31.0,de_Compostos,Compostos,7600.0
,,,2012,0.0,Derivados,Destilado,38.0,de_Destilado,Destilado,0.0
,,,2012,0.0,Derivados,Destilado alcoólico simples de bagaceira,48.0,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,0.0
,,,2012,0.0,Derivados,Espumante,16.0,de_Espumante,Espumante,17200.0
,,,2012,0.0,Derivados,Espumante moscatel,17.0,de_Espumante moscatel,Espumante moscatel,139775.0
,,,2012,0.0,Derivados,Espumante orgânico,47.0,de_Espumante orgânico,Espumante orgânico,0.0
,,,2012,0.0,Derivados,Filtrado,33.0,de_Filtrado,Filtrado,0.0
,,,2012,0.0,Derivados,Frisante,34.0,de_Frisante,Frisante,778500.0
,,,2012,0.0,Derivados,Jeropiga,32.0,de_Jeropiga,Jeropiga,0.0
,,,2012,0.0,Derivados,Licor de bagaceira,40.0,de_Licor de bagaceira,Licor de bagaceira,0.0
,,,2012,0.0,Derivados,Licorosos,30.0,de_Licorosos,Licorosos,26775.0
,,,2012,0.0,Derivados,Mistelas,28.0,de_Mistelas,Mistelas,200.0
,,,2012,0.0,Derivados,Mosto concentrado,25.0,de_Mosto concentrado,Mosto concentrado,0.0
,,,2012,0.0,Derivados,Mosto de uva com bagaço,26.0,de_Mosto de uva com bagaço,Mosto de uva com bagaço,0.0
,,,2012,0.0,Derivados,Mosto dessulfitado,27.0,de_Mosto dessulfitado,Mosto dessulfitado,0.0
,,,2012,0.0,Derivados,Mosto parcialmente fermentado,50.0,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,0.0
,,,2012,0.0,Derivados,Mosto simples,24.0,de_Mosto simples,Mosto simples,93341575.0
,,,2012,0.0,Derivados,Néctar de uva,29.0,de_Néctar de uva,Néctar de uva,0.0
,,,2012,0.0,Derivados,Outros derivados,51.0,de_Outros derivados,Outros derivados,0.0
,,,2012,0.0,Derivados,Pisco,45.0,de_Pisco,Pisco,0.0
,,,2012,0.0,Derivados,Polpa de uva,23.0,de_Polpa de uva,Polpa de uva,2797665.0
,,,2012,0.0,Derivados,Vinagre,41.0,de_Vinagre,Vinagre,0.0
,,,2012,0.0,Derivados,Vinho Composto,44.0,de_Vinho Composto,Vinho Composto,0.0
,,,2012,0.0,Derivados,Vinho acidificado,49.0,de_Vinho acidificado ,Vinho acidificado ,0.0
,,,2012,0.0,Derivados,Vinho leve,35.0,de_Vinho leve,Vinho leve,0.0
,,,2012,0.0,Derivados,Vinho licoroso,36.0,de_Vinho licoroso,Vinho licoroso,0.0
,,,2012,0.0,Derivados,Vinho orgânico,46.0,de_Vinho orgânico,Vinho orgânico,0.0
17.0,es_Espumante,  Espumante,2012,11278858.0,Espumantes,Espumante,,,,0.0
16.0,es_Espumante_Moscatel,  Espumante  Moscatel,2012,3610289.0,Espumantes,Espumante  Moscatel,,,,0.0
18.0,es_Espumante Orgânico,  Espumante Orgânico,2012,0.0,Espumantes,Espumante Orgânico,,,,0.0
28.0,ou_Agrin,"  Agrin (fermentado, acetico misto)",2012,5311258.0,Outros Produtos Comercializados,"Agrin (fermentado, acetico misto)",,,,0.0
29.0,ou_Aguardente,  Aguardente de vinho 50°gl,2012,0.0,Outros Produtos Comercializados,Aguardente de vinho 50°gl,,,,0.0
30.0,ou_Alcool_vinico,  Alcool vinico,2012,0.0,Outros Produtos Comercializados,Alcool vinico,,,,0.0
31.0,ou_Bagaceira,  Bagaceira (graspa),2012,14710.0,Outros Produtos Comercializados,Bagaceira (graspa),,,,0.0
32.0,ou_Base_champenoise,  Base champenoise champanha,2012,42671.0,Outros Produtos Comercializados,Base champenoise champanha,,,,0.0
33.0,ou_Base_charmat,  Base charmat champanha,2012,46518.0,Outros Produtos Comercializados,Base charmat champanha,,,,0.0
34.0,ou_Base_espumante,  Base espumante moscatel,2012,25921.0,Outros Produtos Comercializados,Base espumante moscatel,,,,0.0
35.0,ou_Bebida,  Bebida de uva,2012,261223.0,Outros Produtos Comercializados,Bebida de uva,,,,0.0
36.0,ou_Borra_liqwuida,  Borra líquida,2012,21980.0,Outros Produtos Comercializados,Borra líquida,,,,0.0
37.0,ou_Borra_seca,  Borra seca,2012,89000.0,Outros Produtos Comercializados,Borra seca,,,,0.0
38.0,ou_Brandy,  Brandy (conhaque),2012,5495.0,Outros Produtos Comercializados,Brandy (conhaque),,,,0.0
39.0,ou_Cooler,  Cooler,2012,4258333.0,Outros Produtos Comercializados,Cooler,,,,0.0
40.0,ou_Coquetel,  Coquetel com vinho,2012,907199.0,Outros Produtos Comercializados,Coquetel com vinho,,,,0.0
41.0,ou_Destilado,  Destilado de vinho,2012,30000.0,Outros Produtos Comercializados,Destilado de vinho,,,,0.0
42.0,ou_Filtrado_doce,  Filtrado doce,2012,7108554.0,Outros Produtos Comercializados,Filtrado doce,,,,0.0
43.0,ou_Jeropiga,  Jeropiga,2012,55050.0,Outros Produtos Comercializados,Jeropiga,,,,0.0
44.0,ou_Mistelas,  Mistelas,2012,5097.0,Outros Produtos Comercializados,Mistelas,,,,0.0
45.0,ou_Mosto_concentrado,  Mosto concentrado,2012,0.0,Outros Produtos Comercializados,Mosto concentrado,,,,0.0
46.0,ou_Mosto_uva,  Mosto de uva,2012,29304.0,Outros Produtos Comercializados,Mosto de uva,,,,0.0
47.0,ou_Mosto_sulfitado,  Mosto sulfitado,2012,0.0,Outros Produtos Comercializados,Mosto sulfitado,,,,0.0
48.0,ou_Nectar,  Nectar de uva,2012,5644055.0,Outros Produtos Comercializados,Nectar de uva,,,,0.0
49.0,ou_Outros_produtos,  Outros produtos,2012,484205.0,Outros Produtos Comercializados,Outros produtos,,,,0.0
27.0,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),2012,0.0,Outros Produtos Comercializados,Outros vinhos (sem informação detalhada),,,,0.0
50.0,ou_Polpa,  Polpa de uva,2012,1995839.0,Outros Produtos Comercializados,Polpa de uva,,,,0.0
51.0,ou_Preparado_líquido,  Preparado líquido para refresco,2012,613313.0,Outros Produtos Comercializados,Preparado líquido para refresco,,,,0.0
52.0,ou_Refrigerante,  Refrigerante +50% suco,2012,0.0,Outros Produtos Comercializados,Refrigerante +50% suco,,,,0.0
53.0,ou_Sangria,  Sangria,2012,73590.0,Outros Produtos Comercializados,Sangria,,,,0.0
54.0,ou_Vinagre_balsamico,  Vinagre balsamico,2012,102259.0,Outros Produtos Comercializados,Vinagre balsamico,,,,0.0
55.0,ou_Vinagre_duplo,  Vinagre duplo,2012,1208132.0,Outros Produtos Comercializados,Vinagre duplo,,,,0.0
56.0,ou_Vinagre_simples,  Vinagre simples,2012,4027358.0,Outros Produtos Comercializados,Vinagre simples,,,,0.0
57.0,ou_Vinho_acetificado,  Vinho acetificado,2012,2110450.0,Outros Produtos Comercializados,Vinho acetificado,,,,0.0
58.0,ou_Vinho_base,  Vinho base para espumantes,2012,0.0,Outros Produtos Comercializados,Vinho base para espumantes,,,,0.0
59.0,ou_Vinho_composto,  Vinho composto,2012,510914.0,Outros Produtos Comercializados,Vinho composto,,,,0.0
62.0,ou_Vinho_gaseificado,  Vinho gaseificado,2012,0.0,Outros Produtos Comercializados,Vinho gaseificado,,,,0.0
61.0,ou_Vinho_leve,  Vinho leve,2012,0.0,Outros Produtos Comercializados,Vinho leve,,,,0.0
60.0,ou_Vinho_licoroso,  Vinho licoroso,2012,645341.0,Outros Produtos Comercializados,Vinho licoroso,,,,0.0
,,,2012,0.0,Suco,Suco de uva adoçado,12.0,su_Suco de uva adoçado,Suco de uva adoçado,533048.0
,,,2012,0.0,Suco,Suco de uva concentrado,11.0,su_Suco concentrado,Suco de uva concentrado,37624855.0
,,,2012,0.0,Suco,Suco de uva integral,10.0,su_Suco de uva simples,Suco de uva integral,31908829.0
,,,2012,0.0,Suco,Suco de uva orgânico,13.0,su_Suco de uva orgânico,Suco de uva orgânico,0.0
,,,2012,0.0,Suco,Suco de uva reconstituído,14.0,su_Suco de uva reconstituído,Suco de uva reconstituído,0.0
24.0,su_Outros_sucos,  Outros sucos de uvas,2012,0.0,Suco De Uvas,Outros sucos de uvas,,,,0.0
21.0,su_Suco_Adoçado,  Suco Adoçado,2012,0.0,Suco De Uvas,Suco Adoçado,,,,0.0
20.0,su_Suco_Natural,  Suco Natural Integral,2012,0.0,Suco De Uvas,Suco Natural Integral,,,,0.0
23.0,su_Suco_Orgânico,  Suco Orgânico,2012,0.0,Suco De Uvas,Suco Orgânico,,,,0.0
22.0,su_Suco_Reprocessado,  Suco Reprocessado/reconstituido,2012,0.0,Suco De Uvas,Suco Reprocessado/reconstituido,,,,0.0
8.0,vm_Branco,  Branco,2012,6876128.0,Vinho  Fino De Mesa,Branco,,,,0.0
7.0,vm_Rosado,  Rosado,2012,150806.0,Vinho  Fino De Mesa,Rosado,,,,0.0
6.0,vm_Tinto,  Tinto,2012,15443016.0,Vinho  Fino De Mesa,Tinto,,,,0.0
4.0,vm_Branco,  Branco,2012,31266661.0,Vinho De Mesa,Branco,3.0,vm_Branco,Branco,34938249.0
3.0,vm_Rosado,  Rosado,2012,1738134.0,Vinho De Mesa,Rosado,4.0,vm_Rosado,Rosado,1963356.0
2.0,vm_Tinto,  Tinto,2012,173964776.0,Vinho De Mesa,Tinto,2.0,vm_Tinto,Tinto,175875432.0
14.0,ve_Branco,  Branco,2012,0.0,Vinho Especial,Branco,,,,0.0
13.0,ve_Rosado,  Rosado,2012,0.0,Vinho Especial,Rosado,,,,0.0
12.0,ve_Tinto,  Tinto,2012,239.0,Vinho Especial,Tinto,,,,0.0
,,,2012,0.0,Vinho Fino De Mesa (Vinifera),Branco,7.0,vv_Branco,Branco,20647238.0
,,,2012,0.0,Vinho Fino De Mesa (Vinifera),Rosado,8.0,vv_Rosado,Rosado,525903.0
,,,2012,0.0,Vinho Fino De Mesa (Vinifera),Tinto,6.0,vv_Tinto,Tinto,24027589.0
,,,2013,0.0,Derivados,Bagaceira,39.0,de_Bagaceira,Bagaceira,0.0
,,,2013,0.0,Derivados,Base Champenoise champanha,20.0,de_Base Champenoise champanha,Base Champenoise champanha,359617.0
,,,2013,0.0,Derivados,Base Charmat champanha,21.0,de_Base Charmat champanha,Base Charmat champanha,624728.0
,,,2013,0.0,Derivados,Base espumante,18.0,de_Base espumante,Base espumante,0.0
,,,2013,0.0,Derivados,Base espumante moscatel,19.0,de_Base espumante moscatel,Base espumante moscatel,1470700.0
,,,2013,0.0,Derivados,Bebida de uva,22.0,de_Bebida de uva,Bebida de uva,4260.0
,,,2013,0.0,Derivados,Borra líquida,42.0,de_Borra líquida,Borra líquida,63111.0
,,,2013,0.0,Derivados,Borra seca,43.0,de_Borra seca,Borra seca,78397.0
,,,2013,0.0,Derivados,Brandy,37.0,de_Brandy,Brandy,0.0
,,,2013,0.0,Derivados,Compostos,31.0,de_Compostos,Compostos,0.0
,,,2013,0.0,Derivados,Destilado,38.0,de_Destilado,Destilado,0.0
,,,2013,0.0,Derivados,Destilado alcoólico simples de bagaceira,48.0,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,0.0
,,,2013,0.0,Derivados,Espumante,16.0,de_Espumante,Espumante,30275.0
,,,2013,0.0,Derivados,Espumante moscatel,17.0,de_Espumante moscatel,Espumante moscatel,159781.0
,,,2013,0.0,Derivados,Espumante orgânico,47.0,de_Espumante orgânico,Espumante orgânico,0.0
,,,2013,0.0,Derivados,Filtrado,33.0,de_Filtrado,Filtrado,0.0
,,,2013,0.0,Derivados,Frisante,34.0,de_Frisante,Frisante,1009000.0
,,,2013,0.0,Derivados,Jeropiga,32.0,de_Jeropiga,Jeropiga,0.0
,,,2013,0.0,Derivados,Licor de bagaceira,40.0,de_Licor de bagaceira,Licor de bagaceira,0.0
,,,2013,0.0,Derivados,Licorosos,30.0,de_Licorosos,Licorosos,0.0
,,,2013,0.0,Derivados,Mistelas,28.0,de_Mistelas,Mistelas,2500.0
,,,2013,0.0,Derivados,Mosto concentrado,25.0,de_Mosto concentrado,Mosto concentrado,0.0
,,,2013,0.0,Derivados,Mosto de uva com bagaço,26.0,de_Mosto de uva com bagaço,Mosto de uva com bagaço,0.0
,,,2013,0.0,Derivados,Mosto dessulfitado,27.0,de_Mosto dessulfitado,Mosto dessulfitado,0.0
,,,2013,0.0,Derivados,Mosto parcialmente fermentado,50.0,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,0.0
,,,2013,0.0,Derivados,Mosto simples,24.0,de_Mosto simples,Mosto simples,58517506.0
,,,2013,0.0,Derivados,Néctar de uva,29.0,de_Néctar de uva,Néctar de uva,10000.0
,,,2013,0.0,Derivados,Outros derivados,51.0,de_Outros derivados,Outros derivados,0.0
,,,2013,0.0,Derivados,Pisco,45.0,de_Pisco,Pisco,0.0
,,,2013,0.0,Derivados,Polpa de uva,23.0,de_Polpa de uva,Polpa de uva,1742152.0
,,,2013,0.0,Derivados,Vinagre,41.0,de_Vinagre,Vinagre,0.0
,,,2013,0.0,Derivados,Vinho Composto,44.0,de_Vinho Composto,Vinho Composto,0.0
,,,2013,0.0,Derivados,Vinho acidificado,49.0,de_Vinho acidificado ,Vinho acidificado ,0.0
,,,2013,0.0,Derivados,Vinho leve,35.0,de_Vinho leve,Vinho leve,0.0
,,,2013,0.0,Derivados,Vinho licoroso,36.0,de_Vinho licoroso,Vinho licoroso,100.0
,,,2013,0.0,Derivados,Vinho orgânico,46.0,de_Vinho orgânico,Vinho orgânico,0.0
17.0,es_Espumante,  Espumante,2013,12194973.0,Espumantes,Espumante,,,,0.0
16.0,es_Espumante_Moscatel,  Espumante  Moscatel,2013,3783531.0,Espumantes,Espumante  Moscatel,,,,0.0
18.0,es_Espumante Orgânico,  Espumante Orgânico,2013,0.0,Espumantes,Espumante Orgânico,,,,0.0
28.0,ou_Agrin,"  Agrin (fermentado, acetico misto)",2013,56936.0,Outros Produtos Comercializados,"Agrin (fermentado, acetico misto)",,,,0.0
29.0,ou_Aguardente,  Aguardente de vinho 50°gl,2013,0.0,Outros Produtos Comercializados,Aguardente de vinho 50°gl,,,,0.0
30.0,ou_Alcool_vinico,  Alcool vinico,2013,0.0,Outros Produtos Comercializados,Alcool vinico,,,,0.0
31.0,ou_Bagaceira,  Bagaceira (graspa),2013,17075.0,Outros Produtos Comercializados,Bagaceira (graspa),,,,0.0
32.0,ou_Base_champenoise,  Base champenoise champanha,2013,27078.0,Outros Produtos Comercializados,Base champenoise champanha,,,,0.0
33.0,ou_Base_charmat,  Base charmat champanha,2013,97260.0,Outros Produtos Comercializados,Base charmat champanha,,,,0.0
34.0,ou_Base_espumante,  Base espumante moscatel,2013,26483.0,Outros Produtos Comercializados,Base espumante moscatel,,,,0.0
35.0,ou_Bebida,  Bebida de uva,2013,291188.0,Outros Produtos Comercializados,Bebida de uva,,,,0.0
36.0,ou_Borra_liqwuida,  Borra líquida,2013,22000.0,Outros Produtos Comercializados,Borra líquida,,,,0.0
37.0,ou_Borra_seca,  Borra seca,2013,62825.0,Outros Produtos Comercializados,Borra seca,,,,0.0
38.0,ou_Brandy,  Brandy (conhaque),2013,6276.0,Outros Produtos Comercializados,Brandy (conhaque),,,,0.0
39.0,ou_Cooler,  Cooler,2013,4028017.0,Outros Produtos Comercializados,Cooler,,,,0.0
40.0,ou_Coquetel,  Coquetel com vinho,2013,806955.0,Outros Produtos Comercializados,Coquetel com vinho,,,,0.0
41.0,ou_Destilado,  Destilado de vinho,2013,24838.0,Outros Produtos Comercializados,Destilado de vinho,,,,0.0
42.0,ou_Filtrado_doce,  Filtrado doce,2013,6685648.0,Outros Produtos Comercializados,Filtrado doce,,,,0.0
43.0,ou_Jeropiga,  Jeropiga,2013,94860.0,Outros Produtos Comercializados,Jeropiga,,,,0.0
44.0,ou_Mistelas,  Mistelas,2013,1655.0,Outros Produtos Comercializados,Mistelas,,,,0.0
45.0,ou_Mosto_concentrado,  Mosto concentrado,2013,0.0,Outros Produtos Comercializados,Mosto concentrado,,,,0.0
46.0,ou_Mosto_uva,  Mosto de uva,2013,325562.0,Outros Produtos Comercializados,Mosto de uva,,,,0.0
47.0,ou_Mosto_sulfitado,  Mosto sulfitado,2013,0.0,Outros Produtos Comercializados,Mosto sulfitado,,,,0.0
48.0,ou_Nectar,  Nectar de uva,2013,5347775.0,Outros Produtos Comercializados,Nectar de uva,,,,0.0
49.0,ou_Outros_produtos,  Outros produtos,2013,529274.0,Outros Produtos Comercializados,Outros produtos,,,,0.0
27.0,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),2013,0.0,Outros Produtos Comercializados,Outros vinhos (sem informação detalhada),,,,0.0
50.0,ou_Polpa,  Polpa de uva,2013,1981851.0,Outros Produtos Comercializados,Polpa de uva,,,,0.0
51.0,ou_Preparado_líquido,  Preparado líquido para refresco,2013,623481.0,Outros Produtos Comercializados,Preparado líquido para refresco,,,,0.0
52.0,ou_Refrigerante,  Refrigerante +50% suco,2013,0.0,Outros Produtos Comercializados,Refrigerante +50% suco,,,,0.0
53.0,ou_Sangria,  Sangria,2013,76039.0,Outros Produtos Comercializados,Sangria,,,,0.0
54.0,ou_Vinagre_balsamico,  Vinagre balsamico,2013,122749.0,Outros Produtos Comercializados,Vinagre balsamico,,,,0.0
55.0,ou_Vinagre_duplo,  Vinagre duplo,2013,3233270.0,Outros Produtos Comercializados,Vinagre duplo,,,,0.0
56.0,ou_Vinagre_simples,  Vinagre simples,2013,8049936.0,Outros Produtos Comercializados,Vinagre simples,,,,0.0
57.0,ou_Vinho_acetificado,  Vinho acetificado,2013,3154800.0,Outros Produtos Comercializados,Vinho acetificado,,,,0.0
58.0,ou_Vinho_base,  Vinho base para espumantes,2013,0.0,Outros Produtos Comercializados,Vinho base para espumantes,,,,0.0
59.0,ou_Vinho_composto,  Vinho composto,2013,595513.0,Outros Produtos Comercializados,Vinho composto,,,,0.0
62.0,ou_Vinho_gaseificado,  Vinho gaseificado,2013,0.0,Outros Produtos Comercializados,Vinho gaseificado,,,,0.0
61.0,ou_Vinho_leve,  Vinho leve,2013,0.0,Outros Produtos Comercializados,Vinho leve,,,,0.0
60.0,ou_Vinho_licoroso,  Vinho licoroso,2013,609153.0,Outros Produtos Comercializados,Vinho licoroso,,,,0.0
,,,2013,0.0,Suco,Suco de uva adoçado,12.0,su_Suco de uva adoçado,Suco de uva adoçado,0.0
,,,2013,0.0,Suco,Suco de uva concentrado,11.0,su_Suco concentrado,Suco de uva concentrado,31206394.0
,,,2013,0.0,Suco,Suco de uva integral,10.0,su_Suco de uva simples,Suco de uva integral,33673396.0
,,,2013,0.0,Suco,Suco de uva orgânico,13.0,su_Suco de uva orgânico,Suco de uva orgânico,0.0
,,,2013,0.0,Suco,Suco de uva reconstituído,14.0,su_Suco de uva reconstituído,Suco de uva reconstituído,0.0
24.0,su_Outros_sucos,  Outros sucos de uvas,2013,0.0,Suco De Uvas,Outros sucos de uvas,,,,0.0
21.0,su_Suco_Adoçado,  Suco Adoçado,2013,0.0,Suco De Uvas,Suco Adoçado,,,,0.0
20.0,su_Suco_Natural,  Suco Natural Integral,2013,0.0,Suco De Uvas,Suco Natural Integral,,,,0.0
23.0,su_Suco_Orgânico,  Suco Orgânico,2013,0.0,Suco De Uvas,Suco Orgânico,,,,0.0
22.0,su_Suco_Reprocessado,  Suco Reprocessado/reconstituido,2013,0.0,Suco De Uvas,Suco Reprocessado/reconstituido,,,,0.0
8.0,vm_Branco,  Branco,2013,8576915.0,Vinho  Fino De Mesa,Branco,,,,0.0
7.0,vm_Rosado,  Rosado,2013,214269.0,Vinho  Fino De Mesa,Rosado,,,,0.0
6.0,vm_Tinto,  Tinto,2013,19121750.0,Vinho  Fino De Mesa,Tinto,,,,0.0
4.0,vm_Branco,  Branco,2013,31779668.0,Vinho De Mesa,Branco,3.0,vm_Branco,Branco,32066403.0
3.0,vm_Rosado,  Rosado,2013,1777648.0,Vinho De Mesa,Rosado,4.0,vm_Rosado,Rosado,1726022.0
2.0,vm_Tinto,  Tinto,2013,188033494.0,Vinho De Mesa,Tinto,2.0,vm_Tinto,Tinto,163111797.0
14.0,ve_Branco,  Branco,2013,0.0,Vinho Especial,Branco,,,,0.0
13.0,ve_Rosado,  Rosado,2013,0.0,Vinho Especial,Rosado,,,,0.0
12.0,ve_Tinto,  Tinto,2013,2257.0,Vinho Especial,Tinto,,,,0.0
,,,2013,0.0,Vinho Fino De Mesa (Vinifera),Branco,7.0,vv_Branco,Branco,21906349.0
,,,2013,0.0,Vinho Fino De Mesa (Vinifera),Rosado,8.0,vv_Rosado,Rosado,719723.0
,,,2013,0.0,Vinho Fino De Mesa (Vinifera),Tinto,6.0,vv_Tinto,Tinto,23156458.0
,,,2014,0.0,Derivados,Bagaceira,39.0,de_Bagaceira,Bagaceira,0.0
,,,2014,0.0,Derivados,Base Champenoise champanha,20.0,de_Base Champenoise champanha,Base Champenoise champanha,234725.0
,,,2014,0.0,Derivados,Base Charmat champanha,21.0,de_Base Charmat champanha,Base Charmat champanha,376968.0
,,,2014,0.0,Derivados,Base espumante,18.0,de_Base espumante,Base espumante,0.0
,,,2014,0.0,Derivados,Base espumante moscatel,19.0,de_Base espumante moscatel,Base espumante moscatel,1808044.0
,,,2014,0.0,Derivados,Bebida de uva,22.0,de_Bebida de uva,Bebida de uva,3860.0
